"Fap","type_employeur","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"H","Particuliers",0,0,"Ingénieurs et cadres de l'industrie","H","Ingénieurs et cadres de l'industrie",NA,NA
"H","Taille inconnue, hors particulier, Etat",4.81618,1.53304959182329,"Ingénieurs et cadres de l'industrie","H","Ingénieurs et cadres de l'industrie",NA,NA
"J6Z92","Etablissements de moins de 10 salariés",5.51983,11.2113050807868,"Ingénieurs et cadres de la logistique, du planning et de l'ordonnancement","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z92","Etablissements de 10 à 50 salariés",11.17962,22.7068823690705,"Ingénieurs et cadres de la logistique, du planning et de l'ordonnancement","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z92","Etablissements de 50 à 500 salariés",23.57611,47.8853446262275,"Ingénieurs et cadres de la logistique, du planning et de l'ordonnancement","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z92","Etablissements de plus de 500 salariés",8.11275,16.4777747311337,"Ingénieurs et cadres de la logistique, du planning et de l'ordonnancement","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z92","Etat, collectivités, hôpitaux publics",0.35892,0.72900100539256,"Ingénieurs et cadres de la logistique, du planning et de l'ordonnancement","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z92","Non Renseigné",0,0,"Ingénieurs et cadres de la logistique, du planning et de l'ordonnancement","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z92","Particuliers",0,0,"Ingénieurs et cadres de la logistique, du planning et de l'ordonnancement","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z92","Taille inconnue, hors particulier, Etat",0.48727,0.989692187388925,"Ingénieurs et cadres de la logistique, du planning et de l'ordonnancement","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"M2Z92","Etablissements de moins de 10 salariés",2.90079,9.60763817817249,"Ingénieurs et cadres des télécommunications","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z92","Etablissements de 10 à 50 salariés",2.93736,9.72876081310151,"Ingénieurs et cadres des télécommunications","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z92","Etablissements de 50 à 500 salariés",12.44321,41.2128625150451,"Ingénieurs et cadres des télécommunications","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z92","Etablissements de plus de 500 salariés",11.06732,36.6558096801395,"Ingénieurs et cadres des télécommunications","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z92","Etat, collectivités, hôpitaux publics",0.40134,1.32926875314233,"Ingénieurs et cadres des télécommunications","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z92","Non Renseigné",0,0,"Ingénieurs et cadres des télécommunications","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z92","Particuliers",NA,NA,"Ingénieurs et cadres des télécommunications","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z92","Taille inconnue, hors particulier, Etat",0.44252,1.46566006039903,"Ingénieurs et cadres des télécommunications","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"R4Z91","Etablissements de moins de 10 salariés",19.89699,11.3167236712,"Ingénieurs et cadres technico-commerciaux","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z91","Etablissements de 10 à 50 salariés",51.369,29.2169206631693,"Ingénieurs et cadres technico-commerciaux","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z91","Etablissements de 50 à 500 salariés",74.75146,42.516059807979,"Ingénieurs et cadres technico-commerciaux","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z91","Etablissements de plus de 500 salariés",26.04469,14.8133240169526,"Ingénieurs et cadres technico-commerciaux","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z91","Etat, collectivités, hôpitaux publics",0.1815,0.10323095836721,"Ingénieurs et cadres technico-commerciaux","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z91","Non Renseigné",1.74648,0.993337764017442,"Ingénieurs et cadres technico-commerciaux","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z91","Particuliers",NA,NA,"Ingénieurs et cadres technico-commerciaux","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"R4Z91","Taille inconnue, hors particulier, Etat",1.82923,1.04040311831434,"Ingénieurs et cadres technico-commerciaux","R","Commerce","R4Z","Cadres commerciaux et technico-commerciaux"
"H0Z","Etablissements de moins de 10 salariés",27.41818,8.72754541099743,"Ingénieurs et cadres techniques de l'industrie","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z","Etablissements de 10 à 50 salariés",63.45767,20.1993603003952,"Ingénieurs et cadres techniques de l'industrie","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z","Etablissements de 50 à 500 salariés",136.68676,43.5090843003477,"Ingénieurs et cadres techniques de l'industrie","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z","Etablissements de plus de 500 salariés",72.8844,23.2000049147427,"Ingénieurs et cadres techniques de l'industrie","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z","Etat, collectivités, hôpitaux publics",7.04555,2.24268560387498,"Ingénieurs et cadres techniques de l'industrie","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z","Non Renseigné",1.84809,0.588269877818668,"Ingénieurs et cadres techniques de l'industrie","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z","Particuliers",0,0,"Ingénieurs et cadres techniques de l'industrie","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z","Taille inconnue, hors particulier, Etat",4.81618,1.53304959182329,"Ingénieurs et cadres techniques de l'industrie","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"A2Z90","Etablissements de moins de 10 salariés",3.1721,22.7996219349599,"Ingénieurs, cadres techniques de l'agriculture","A","Agriculture, marine, pêche","A2Z","Techniciens et cadres de l'agriculture"
"A2Z90","Etablissements de 10 à 50 salariés",2.40927,17.3167444718769,"Ingénieurs, cadres techniques de l'agriculture","A","Agriculture, marine, pêche","A2Z","Techniciens et cadres de l'agriculture"
"A2Z90","Etablissements de 50 à 500 salariés",5.19665,37.3511728281924,"Ingénieurs, cadres techniques de l'agriculture","A","Agriculture, marine, pêche","A2Z","Techniciens et cadres de l'agriculture"
"A2Z90","Etablissements de plus de 500 salariés",0.3677,2.64286150672575,"Ingénieurs, cadres techniques de l'agriculture","A","Agriculture, marine, pêche","A2Z","Techniciens et cadres de l'agriculture"
"A2Z90","Etat, collectivités, hôpitaux publics",2.3862,17.1509277327957,"Ingénieurs, cadres techniques de l'agriculture","A","Agriculture, marine, pêche","A2Z","Techniciens et cadres de l'agriculture"
"A2Z90","Non Renseigné",0.30778,2.21218361310865,"Ingénieurs, cadres techniques de l'agriculture","A","Agriculture, marine, pêche","A2Z","Techniciens et cadres de l'agriculture"
"A2Z90","Particuliers",NA,NA,"Ingénieurs, cadres techniques de l'agriculture","A","Agriculture, marine, pêche","A2Z","Techniciens et cadres de l'agriculture"
"A2Z90","Taille inconnue, hors particulier, Etat",0.07325,0.526487912340661,"Ingénieurs, cadres techniques de l'agriculture","A","Agriculture, marine, pêche","A2Z","Techniciens et cadres de l'agriculture"
"U0Z81","Etablissements de moins de 10 salariés",0.59114,8.77077930170864,"Interprètes","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z81","Etablissements de 10 à 50 salariés",1.15631,17.1562401704481,"Interprètes","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z81","Etablissements de 50 à 500 salariés",1.69675,25.1747805598913,"Interprètes","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z81","Etablissements de plus de 500 salariés",0.60167,8.92701353733301,"Interprètes","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z81","Etat, collectivités, hôpitaux publics",2.31832,34.3970515795533,"Interprètes","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z81","Non Renseigné",NA,NA,"Interprètes","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z81","Particuliers",0.07809,1.15862596960183,"Interprètes","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z81","Taille inconnue, hors particulier, Etat",0.2976,4.41550888146376,"Interprètes","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"A1Z41","Etablissements de moins de 10 salariés",39.01074,27.2228489507364,"Jardiniers salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z41","Etablissements de 10 à 50 salariés",23.77242,16.5890982548259,"Jardiniers salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z41","Etablissements de 50 à 500 salariés",19.00982,13.2656150188561,"Jardiniers salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z41","Etablissements de plus de 500 salariés",0.31584,0.220402499737267,"Jardiniers salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z41","Etat, collectivités, hôpitaux publics",45.15613,31.5112839743573,"Jardiniers salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z41","Non Renseigné",0.73501,0.512911731673913,"Jardiniers salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z41","Particuliers",12.42603,8.67125150015918,"Jardiniers salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z41","Taille inconnue, hors particulier, Etat",2.87547,2.006588069654,"Jardiniers salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"U0Z92","Etablissements de moins de 10 salariés",9.39174,17.0480313262617,"Journalistes et cadres de l'édition","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z92","Etablissements de 10 à 50 salariés",13.73651,24.9347248532761,"Journalistes et cadres de l'édition","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z92","Etablissements de 50 à 500 salariés",19.15231,34.7655685581453,"Journalistes et cadres de l'édition","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z92","Etablissements de plus de 500 salariés",9.24018,16.7729172762765,"Journalistes et cadres de l'édition","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z92","Etat, collectivités, hôpitaux publics",1.52434,2.76700548267667,"Journalistes et cadres de l'édition","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z92","Non Renseigné",NA,NA,"Journalistes et cadres de l'édition","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z92","Particuliers",0.07847,0.142439954488919,"Journalistes et cadres de l'édition","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z92","Taille inconnue, hors particulier, Etat",1.96633,3.56931254887468,"Journalistes et cadres de l'édition","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"L5Z91","Etablissements de moins de 10 salariés",7.47394,20.3299384547926,"Juristes","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z91","Etablissements de 10 à 50 salariés",9.54106,25.9527321056208,"Juristes","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z91","Etablissements de 50 à 500 salariés",11.75679,31.9797612940325,"Juristes","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z91","Etablissements de plus de 500 salariés",7.23947,19.6921542781073,"Juristes","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z91","Etat, collectivités, hôpitaux publics",0.12043,0.327582839588045,"Juristes","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z91","Non Renseigné",0,0,"Juristes","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z91","Particuliers",0,0,"Juristes","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"L5Z91","Taille inconnue, hors particulier, Etat",0.63153,1.71783102785882,"Juristes","L","Gestion, administration des entreprises","L5Z","Cadres des services administratifs, comptables et financiers"
"P3Z91","Etablissements de moins de 10 salariés",0,0,"Magistrats","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z91","Etablissements de 10 à 50 salariés",NA,NA,"Magistrats","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z91","Etablissements de 50 à 500 salariés",0.69017,7.41300457774541,"Magistrats","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z91","Etablissements de plus de 500 salariés",0.33993,3.65113326588087,"Magistrats","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z91","Etat, collectivités, hôpitaux publics",8.01266,86.0626878304151,"Magistrats","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z91","Non Renseigné",0.20632,2.21604982030577,"Magistrats","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z91","Particuliers",NA,NA,"Magistrats","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z91","Taille inconnue, hors particulier, Etat",0.06118,0.657124505652903,"Magistrats","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"G","Etablissements de moins de 10 salariés",178.21819,22.864173065202,"Maintenance","G","Maintenance",NA,NA
"G","Etablissements de 10 à 50 salariés",191.58661,24.5792497837362,"Maintenance","G","Maintenance",NA,NA
"G","Etablissements de 50 à 500 salariés",221.10151,28.3658092903844,"Maintenance","G","Maintenance",NA,NA
"G","Etablissements de plus de 500 salariés",84.26833,10.8110495400921,"Maintenance","G","Maintenance",NA,NA
"G","Etat, collectivités, hôpitaux publics",86.24175,11.064225809082,"Maintenance","G","Maintenance",NA,NA
"G","Non Renseigné",2.75416,0.353339863283634,"Maintenance","G","Maintenance",NA,NA
"G","Particuliers",0.7445,0.0955142505209087,"Maintenance","G","Maintenance",NA,NA
"G","Taille inconnue, hors particulier, Etat",14.54979,1.86663839769861,"Maintenance","G","Maintenance",NA,NA
"G0A42","Etablissements de moins de 10 salariés",1.8991,49.4986537804919,"Mainteniciens en biens électrodomestiques","G","Maintenance","G0A","Ouvriers qualifiés de la maintenance"
"G0A42","Etablissements de 10 à 50 salariés",1.13088,29.4755608379141,"Mainteniciens en biens électrodomestiques","G","Maintenance","G0A","Ouvriers qualifiés de la maintenance"
"G0A42","Etablissements de 50 à 500 salariés",0.57969,15.1091962561284,"Mainteniciens en biens électrodomestiques","G","Maintenance","G0A","Ouvriers qualifiés de la maintenance"
"G0A42","Etablissements de plus de 500 salariés",0.0416,1.08427360184744,"Mainteniciens en biens électrodomestiques","G","Maintenance","G0A","Ouvriers qualifiés de la maintenance"
"G0A42","Etat, collectivités, hôpitaux publics",0.08252,2.15082350058775,"Mainteniciens en biens électrodomestiques","G","Maintenance","G0A","Ouvriers qualifiés de la maintenance"
"G0A42","Non Renseigné",0.0476,1.24065921749851,"Mainteniciens en biens électrodomestiques","G","Maintenance","G0A","Ouvriers qualifiés de la maintenance"
"G0A42","Particuliers",0,0,"Mainteniciens en biens électrodomestiques","G","Maintenance","G0A","Ouvriers qualifiés de la maintenance"
"G0A42","Taille inconnue, hors particulier, Etat",0.05528,1.44083280553188,"Mainteniciens en biens électrodomestiques","G","Maintenance","G0A","Ouvriers qualifiés de la maintenance"
"A1Z40","Etablissements de moins de 10 salariés",16.41077,48.3457599576251,"Maraîchers, horticulteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z40","Etablissements de 10 à 50 salariés",10.08926,29.7227334311594,"Maraîchers, horticulteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z40","Etablissements de 50 à 500 salariés",5.7915,17.061628966501,"Maraîchers, horticulteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z40","Etablissements de plus de 500 salariés",0.14422,0.424868881904303,"Maraîchers, horticulteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z40","Etat, collectivités, hôpitaux publics",0.18007,0.530482176983136,"Maraîchers, horticulteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z40","Non Renseigné",0,0,"Maraîchers, horticulteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z40","Particuliers",0.32646,0.961743830165573,"Maraîchers, horticulteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z40","Taille inconnue, hors particulier, Etat",1.00231,2.95278275566151,"Maraîchers, horticulteurs salariés","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z","Etablissements de moins de 10 salariés",100.37381,41.5645904829935,"Maraîchers, jardiniers, viticulteurs","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z","Etablissements de 10 à 50 salariés",46.95709,19.4448354219399,"Maraîchers, jardiniers, viticulteurs","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z","Etablissements de 50 à 500 salariés",27.587,11.4237205666931,"Maraîchers, jardiniers, viticulteurs","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z","Etablissements de plus de 500 salariés",0.85895,0.355689447230979,"Maraîchers, jardiniers, viticulteurs","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z","Etat, collectivités, hôpitaux publics",45.39535,18.7981220657277,"Maraîchers, jardiniers, viticulteurs","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z","Non Renseigné",1.30065,0.538596518471357,"Maraîchers, jardiniers, viticulteurs","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z","Particuliers",13.42391,5.55881381637861,"Maraîchers, jardiniers, viticulteurs","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A1Z","Taille inconnue, hors particulier, Etat",5.59199,2.31563168056483,"Maraîchers, jardiniers, viticulteurs","A","Agriculture, marine, pêche","A1Z","Maraîchers, jardiniers, viticulteurs"
"A3Z41","Etablissements de moins de 10 salariés",1.12647,30.8462193549094,"Marins salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z41","Etablissements de 10 à 50 salariés",0.21669,5.93363984128766,"Marins salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z41","Etablissements de 50 à 500 salariés",0.943,25.8222454674155,"Marins salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z41","Etablissements de plus de 500 salariés",0.55457,15.185835279814,"Marins salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z41","Etat, collectivités, hôpitaux publics",0.36382,9.96251256198845,"Marins salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z41","Non Renseigné",0.19975,5.46977044763123,"Marins salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z41","Particuliers",0.16191,4.43359465920386,"Marins salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z41","Taille inconnue, hors particulier, Etat",0.08568,2.34618238774991,"Marins salariés","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z","Etablissements de moins de 10 salariés",10.99244,60.2638851654915,"Marins, pêcheurs, aquaculteurs","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z","Etablissements de 10 à 50 salariés",2.49736,13.6912838511642,"Marins, pêcheurs, aquaculteurs","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z","Etablissements de 50 à 500 salariés",1.84717,10.1267453596418,"Marins, pêcheurs, aquaculteurs","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z","Etablissements de plus de 500 salariés",1.2573,6.89289937616876,"Marins, pêcheurs, aquaculteurs","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z","Etat, collectivités, hôpitaux publics",0.55473,3.04119786124401,"Marins, pêcheurs, aquaculteurs","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z","Non Renseigné",0.19975,1.09508999474247,"Marins, pêcheurs, aquaculteurs","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z","Particuliers",0.21315,1.16855285296299,"Marins, pêcheurs, aquaculteurs","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"A3Z","Taille inconnue, hors particulier, Etat",0.67861,3.72034553858417,"Marins, pêcheurs, aquaculteurs","A","Agriculture, marine, pêche","A3Z","Marins, pêcheurs, aquaculteurs"
"F","Etablissements de moins de 10 salariés",47.0305,21.2005725491161,"Matériaux souples, bois, industries graphiques","F","Matériaux souples, bois, industries graphiques",NA,NA
"F","Etablissements de 10 à 50 salariés",69.79373,31.4618606295579,"Matériaux souples, bois, industries graphiques","F","Matériaux souples, bois, industries graphiques",NA,NA
"F","Etablissements de 50 à 500 salariés",90.92889,40.9892416464975,"Matériaux souples, bois, industries graphiques","F","Matériaux souples, bois, industries graphiques",NA,NA
"F","Etablissements de plus de 500 salariés",6.30917,2.8440696209844,"Matériaux souples, bois, industries graphiques","F","Matériaux souples, bois, industries graphiques",NA,NA
"F","Etat, collectivités, hôpitaux publics",3.90375,1.75974601776745,"Matériaux souples, bois, industries graphiques","F","Matériaux souples, bois, industries graphiques",NA,NA
"F","Non Renseigné",1.97793,0.891618172506634,"Matériaux souples, bois, industries graphiques","F","Matériaux souples, bois, industries graphiques",NA,NA
"F","Particuliers",0.48134,0.216980121214777,"Matériaux souples, bois, industries graphiques","F","Matériaux souples, bois, industries graphiques",NA,NA
"F","Taille inconnue, hors particulier, Etat",1.41068,0.635911242355219,"Matériaux souples, bois, industries graphiques","F","Matériaux souples, bois, industries graphiques",NA,NA
"B2Z40","Etablissements de moins de 10 salariés",69.99476,41.487696584163,"Maçons","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z40","Etablissements de 10 à 50 salariés",56.82196,33.679838830756,"Maçons","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z40","Etablissements de 50 à 500 salariés",26.71461,15.834437235648,"Maçons","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z40","Etablissements de plus de 500 salariés",2.79419,1.65618836207885,"Maçons","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z40","Etat, collectivités, hôpitaux publics",0.84106,0.498517918899588,"Maçons","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z40","Non Renseigné",0,0,"Maçons","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z40","Particuliers",0.55733,0.33034384198548,"Maçons","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z40","Taille inconnue, hors particulier, Etat",10.98818,6.51297722646907,"Maçons","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"S2Z80","Etablissements de moins de 10 salariés",13.24829,26.0423749386942,"Maîtres d'hôtel","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z80","Etablissements de 10 à 50 salariés",24.56896,48.2955965014187,"Maîtres d'hôtel","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z80","Etablissements de 50 à 500 salariés",6.77082,13.3095088560418,"Maîtres d'hôtel","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z80","Etablissements de plus de 500 salariés",1.09881,2.15994834098488,"Maîtres d'hôtel","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z80","Etat, collectivités, hôpitaux publics",2.67941,5.26695896862816,"Maîtres d'hôtel","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z80","Non Renseigné",0.83852,1.64829213684135,"Maîtres d'hôtel","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z80","Particuliers",0,0,"Maîtres d'hôtel","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z80","Taille inconnue, hors particulier, Etat",1.66724,3.27732025739085,"Maîtres d'hôtel","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z81","Etablissements de moins de 10 salariés",6.65221,31.5005324899362,"Maîtrise de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z81","Etablissements de 10 à 50 salariés",7.26447,34.3997969482573,"Maîtrise de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z81","Etablissements de 50 à 500 salariés",4.53217,21.4614043054735,"Maîtrise de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z81","Etablissements de plus de 500 salariés",0.84119,3.98332778508337,"Maîtrise de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z81","Etat, collectivités, hôpitaux publics",1.04667,4.95634719006789,"Maîtrise de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z81","Non Renseigné",0.27801,1.31647422999682,"Maîtrise de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
